pid,date,min_irrigated_yield,max_irrigated_yield,avg_irrigated_yield,stddev_irrigated_yield,min_nonirrigated_yield,max_nonirrigated_yield,avg_nonirrigated_yield,stddev_nonirrigated_yield,avg_irrigation,stddev_irrigation,max_irrigated_type,max_nonirrigated_type
290834,2020-09-01,7.37,35.71,21.03,10.42,7.37,21.19,14.73,5.49,153.14,73.16,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best","srwc-pont-beaupre-best,srwc-pont-hart12coppice,srwc-pont-fritzi-best,srwc-pont-beaupre-best"
301984,2020-09-01,11.41,55.76,32.53,16.67,8.57,22.21,14.65,5.07,344.90,144.20,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best","srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best"
289121,2020-09-01,8.53,39.93,23.58,11.57,3.63,9.54,6.40,2.05,326.98,111.50,"srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje"
290139,2020-09-01,6.53,37.10,21.40,11.47,2.18,5.68,4.02,1.37,334.92,124.04,"srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","gr-fischer2013,srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje"
303100,2020-09-01,11.75,57.08,33.35,17.01,8.45,22.57,14.89,5.18,367.06,145.11,"srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best"
290024,2020-09-01,7.17,38.78,22.48,11.83,1.69,4.90,3.20,1.15,356.12,125.39,"srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","gr-fischer2013,gr-fischer2013,srwc-pont-raspalje,gr-fischer2013,srwc-pont-raspalje"
289596,2020-09-01,6.25,34.11,19.83,10.26,6.25,17.85,12.54,4.55,195.20,85.48,"srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-raspalje"
287504,2020-09-01,5.78,29.62,17.26,8.71,3.66,9.23,6.57,2.01,178.46,81.94,"srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje"
304227,2020-09-01,12.78,60.03,35.27,17.65,6.44,15.44,11.34,3.38,420.64,157.57,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best","srwc-pont-beaupre-best,srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-beaupre-best"
291154,2020-09-01,8.32,42.20,24.70,12.49,7.97,19.88,13.66,4.88,253.83,105.26,"srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-raspalje,srwc-pont-beaupre-best"
295669,2020-09-01,4.91,29.26,16.73,9.17,1.89,5.09,3.39,1.18,336.98,126.31,"srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","gr-fischer2013,srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje"
289120,2020-09-01,8.53,40.05,23.64,11.61,3.64,9.81,6.73,2.07,326.54,111.08,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best","srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje"
292043,2020-09-01,7.88,41.86,24.36,12.60,6.33,14.54,9.94,2.86,279.09,117.37,"srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje"
295777,2020-09-01,6.21,33.45,19.42,10.15,2.14,5.89,4.04,1.44,332.58,125.38,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best","gr-fischer2013,srwc-pont-raspalje,srwc-pont-raspalje,gr-fischer2013"
290243,2020-09-01,8.22,41.48,24.23,12.40,1.71,5.03,3.24,1.19,369.47,125.01,"srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","gr-fischer2013,gr-fischer2013,gr-fischer2013,srwc-pont-raspalje"
301421,2020-09-01,10.06,52.56,30.46,16.05,8.59,21.44,14.41,4.90,327.06,140.58,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best","srwc-pont-beaupre-best,srwc-pont-raspalje,srwc-pont-fritzi-best,srwc-pont-beaupre-best"
292145,2020-09-01,8.86,45.36,26.47,13.56,2.69,7.18,5.53,1.75,378.36,131.81,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best","srwc-pont-raspalje,srwc-pont-beaupre-best,srwc-pont-raspalje,srwc-pont-beaupre-best,srwc-pont-raspalje"
295650,2020-09-01,6.91,39.66,22.83,12.35,1.99,5.71,3.85,1.44,345.89,137.83,"srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","gr-fischer2013,gr-fischer2013,srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje"
292706,2020-09-01,7.77,41.11,23.97,12.34,3.46,9.15,6.21,1.94,306.69,121.14,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best","srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje"
292480,2020-09-01,8.92,44.88,26.28,13.28,2.84,7.70,5.41,1.88,357.30,126.05,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best","gr-fischer2013,srwc-pont-raspalje,srwc-pont-raspalje,gr-fischer2013"
287279,2020-09-01,5.31,27.93,16.22,8.23,5.31,13.50,9.45,3.30,132.71,66.87,"srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-hart12coppice,srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje"
292155,2020-09-01,7.86,41.66,24.25,12.54,5.70,13.40,9.09,2.59,283.36,117.23,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best","srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje"
291695,2020-09-01,9.25,43.34,25.70,12.44,1.97,6.05,3.98,1.54,351.44,116.24,"srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-raspalje,gr-fischer2013,srwc-pont-raspalje,gr-fischer2013"
289855,2020-09-01,3.97,22.76,12.95,6.95,2.73,7.42,5.31,1.89,177.69,82.80,"srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-raspalje,srwc-pont-beaupre-best,srwc-pont-raspalje,srwc-pont-raspalje"
289918,2020-09-01,6.24,35.31,20.40,10.86,3.15,8.00,5.31,1.63,310.50,117.64,"srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje"
290357,2020-09-01,7.40,39.72,23.01,12.15,1.48,4.78,2.83,1.19,365.62,127.53,"srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","gr-fischer2013,gr-fischer2013,gr-fischer2013,srwc-pont-raspalje"
302209,2020-09-01,11.83,56.84,33.23,16.87,8.80,19.99,13.50,4.21,350.29,144.20,"srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best"
292725,2020-09-01,6.04,34.84,20.14,10.67,5.53,12.75,8.51,2.63,237.64,105.02,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best","srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje"
295311,2020-09-01,6.51,37.80,21.70,11.88,1.93,5.52,3.70,1.37,347.08,138.47,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best","srwc-pont-raspalje,gr-fischer2013,gr-fischer2013,srwc-pont-raspalje"
297133,2020-09-01,6.87,37.32,21.69,11.34,1.78,6.28,3.83,1.67,300.46,128.14,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best","gr-fischer2013,srwc-pont-raspalje,srwc-pont-raspalje,gr-fischer2013"
291936,2020-09-01,8.20,42.06,24.60,12.49,7.72,19.72,13.36,4.83,236.77,99.55,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best","srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-raspalje,srwc-pont-fritzi-best"
290251,2020-09-01,6.63,37.50,21.65,11.58,2.17,5.65,4.03,1.37,336.42,124.19,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best","srwc-pont-raspalje,srwc-pont-raspalje,gr-fischer2013,srwc-pont-raspalje"
303214,2020-09-01,13.21,60.96,35.89,17.79,8.11,18.95,13.22,3.88,392.75,149.35,"srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-beaupre-best,srwc-pont-beaupre-best"
291375,2020-09-01,8.02,42.17,24.53,12.69,7.87,19.82,13.51,4.87,258.66,111.88,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best","srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-raspalje,srwc-pont-fritzi-best"
295539,2020-09-01,6.44,38.04,21.84,11.97,1.81,5.62,3.56,1.44,348.00,140.17,"srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","gr-fischer2013,srwc-pont-raspalje,gr-fischer2013,srwc-pont-raspalje,gr-fischer2013,srwc-pont-raspalje"
291599,2020-09-01,7.29,39.71,22.99,12.12,7.05,15.36,11.19,3.46,264.64,113.63,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best","srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje"
296328,2020-09-01,5.13,34.45,19.41,11.24,1.11,3.13,1.98,0.74,364.68,147.63,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-fritzi-best","srwc-pont-raspalje,gr-fischer2013,gr-fischer2013,gr-fischer2013"
294974,2020-09-01,6.46,37.62,21.58,11.83,2.11,6.17,4.04,1.59,339.91,137.49,"srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","gr-fischer2013,gr-fischer2013,srwc-pont-raspalje,srwc-pont-raspalje"
290607,2020-09-01,6.14,34.04,19.75,10.30,6.14,18.60,12.86,4.85,180.91,83.87,"srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best"
295428,2020-09-01,6.34,37.89,21.72,11.96,1.88,5.27,3.58,1.31,347.53,141.10,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best","gr-fischer2013,srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje,gr-fischer2013"
297728,2020-09-01,6.15,34.24,19.88,10.44,1.53,4.96,3.09,1.26,361.24,132.19,"srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","gr-fischer2013,gr-fischer2013,srwc-pont-raspalje,srwc-pont-raspalje"
291811,2020-09-01,8.54,43.82,25.55,13.13,2.82,8.13,5.76,1.84,366.10,127.88,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best","srwc-pont-beaupre-best,srwc-pont-raspalje,srwc-pont-beaupre-best,srwc-pont-raspalje"
291821,2020-09-01,8.39,42.88,25.07,12.75,8.34,20.63,14.07,5.10,252.24,107.85,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best","srwc-pont-beaupre-best,srwc-pont-raspalje,srwc-pont-fritzi-best,srwc-pont-beaupre-best"
302545,2020-09-01,12.14,57.80,33.85,17.10,8.07,17.72,12.37,3.60,371.76,147.42,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best","srwc-pont-beaupre-best,srwc-pont-raspalje,srwc-pont-beaupre-best,srwc-pont-beaupre-best"
302540,2020-09-01,11.62,56.93,33.24,17.00,7.89,19.04,13.11,4.04,378.61,149.94,"srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-raspalje"
292473,2020-09-01,8.75,43.16,25.41,12.61,3.59,9.02,6.61,1.91,340.23,118.36,"srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje"
290936,2020-09-01,7.96,40.14,23.55,11.81,7.16,17.69,12.47,4.30,247.53,101.99,"srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-beaupre-best,srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-beaupre-best"
289472,2020-09-01,5.96,33.04,19.13,10.09,3.00,8.66,5.92,1.97,284.27,108.45,"srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje"
304343,2020-09-01,11.77,57.54,33.61,17.18,5.28,14.32,9.57,3.11,410.65,160.03,"srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-fritzi-best,srwc-pont-raspalje,srwc-pont-beaupre-best,srwc-pont-beaupre-best"
289481,2020-09-01,6.76,35.88,20.90,10.75,6.13,15.92,10.85,3.93,220.43,94.24,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best","srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-raspalje,srwc-pont-raspalje"
290485,2020-09-01,6.16,35.39,20.41,10.93,5.63,12.89,9.40,3.07,269.21,110.73,"srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-beaupre-best"
292269,2020-09-01,7.00,38.45,22.27,11.72,6.49,16.15,11.27,3.84,251.43,108.70,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best","srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-raspalje,srwc-pont-raspalje"
289345,2020-09-01,7.61,38.57,22.54,11.50,2.93,7.73,5.38,1.70,329.45,115.15,"srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje"
290478,2020-09-01,6.64,37.57,21.70,11.58,2.99,7.75,5.21,1.66,318.45,121.34,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best","srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje"
291245,2020-09-01,8.13,41.47,24.19,12.45,1.93,5.46,3.70,1.29,369.12,125.52,"srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-raspalje,gr-fischer2013,srwc-pont-raspalje,gr-fischer2013"
289363,2020-09-01,6.16,33.41,19.40,10.12,4.71,11.08,7.80,2.31,258.44,102.77,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best","srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje"
303216,2020-09-01,13.80,62.34,36.84,18.02,8.29,20.13,14.04,4.18,400.65,148.54,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best","srwc-pont-beaupre-best,srwc-pont-raspalje,srwc-pont-fritzi-best,srwc-pont-beaupre-best"
291054,2020-09-01,7.10,38.74,22.46,11.75,6.95,16.56,11.82,4.03,217.51,101.92,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best","srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-raspalje,srwc-pont-raspalje"
292836,2020-09-01,6.30,35.59,20.63,10.83,4.17,10.76,6.81,2.20,245.61,104.00,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best","srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje"
287867,2020-09-01,13.67,50.03,30.62,12.95,13.67,36.92,25.70,8.91,110.15,51.04,"srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-raspalje,srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best"
301870,2020-09-01,11.47,56.22,32.83,16.79,8.29,22.24,14.81,5.12,353.68,144.84,"srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-raspalje,srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best"
295200,2020-09-01,6.47,37.82,21.69,11.90,2.12,6.04,4.07,1.49,342.81,138.75,"srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","gr-fischer2013,gr-fischer2013,srwc-pont-raspalje,srwc-pont-raspalje"
290244,2020-09-01,7.96,40.88,23.83,12.30,1.70,4.69,3.45,1.12,367.67,125.59,"srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-beaupre-best,gr-fischer2013,srwc-pont-raspalje,gr-fischer2013"
289856,2020-09-01,4.04,23.18,13.20,7.08,2.55,6.63,4.89,1.59,184.81,85.54,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best","srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje"
292359,2020-09-01,8.75,43.91,25.74,12.97,4.33,11.46,8.34,2.57,339.01,119.13,"srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-beaupre-best,srwc-pont-beaupre-best"
292481,2020-09-01,8.73,44.48,26.00,13.23,2.77,7.64,5.28,1.87,355.21,127.47,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best","srwc-pont-raspalje,gr-fischer2013,srwc-pont-raspalje,gr-fischer2013"
289916,2020-09-01,5.99,35.01,20.14,10.91,2.45,6.48,4.28,1.44,322.74,121.45,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best","srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje"
288165,2020-09-01,6.90,32.37,19.05,9.34,6.89,15.29,10.68,3.42,161.78,75.46,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best","srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje"
292815,2020-09-01,7.67,39.79,23.31,11.80,2.61,7.39,5.07,1.68,300.42,116.13,"srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje"
290027,2020-09-01,6.42,36.67,21.14,11.36,2.22,5.74,4.04,1.37,333.25,123.36,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best","srwc-pont-raspalje,srwc-pont-raspalje,gr-fischer2013,srwc-pont-raspalje"
296118,2020-09-01,6.02,35.60,20.42,11.23,1.64,5.35,3.14,1.34,361.98,142.93,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best","gr-fischer2013,srwc-pont-raspalje,srwc-pont-raspalje,gr-fischer2013"
289174,2020-09-01,7.85,36.30,21.46,10.44,6.21,15.46,9.87,3.13,179.24,83.09,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best","srwc-pont-raspalje,srwc-pont-hart12coppice,srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje"
297729,2020-09-01,6.09,34.45,19.96,10.56,1.74,5.19,3.24,1.25,354.13,132.42,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best","srwc-pont-raspalje,gr-fischer2013,gr-fischer2013,srwc-pont-raspalje,gr-fischer2013"
289572,2020-09-01,7.85,39.69,23.21,11.82,2.17,6.60,4.09,1.63,337.85,117.65,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best","gr-fischer2013,srwc-pont-raspalje,srwc-pont-raspalje,gr-fischer2013,srwc-pont-raspalje"
292042,2020-09-01,7.83,41.90,24.35,12.67,4.46,11.02,7.56,2.20,306.65,123.02,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best","srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje"
289017,2020-09-01,6.49,34.92,20.26,10.61,3.37,9.07,5.97,1.84,285.27,111.04,"srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje"
289585,2020-09-01,6.19,33.85,19.63,10.29,3.78,9.74,6.56,2.01,284.27,108.26,"srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje"
289369,2020-09-01,7.05,36.46,21.29,10.86,6.21,16.04,10.97,3.91,220.84,93.24,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best","srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-raspalje,srwc-pont-raspalje"
304116,2020-09-01,12.49,59.19,34.73,17.46,6.73,15.57,11.37,3.36,413.66,156.22,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best","srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-raspalje,srwc-pont-raspalje"
289233,2020-09-01,8.01,38.94,22.87,11.43,2.62,7.14,4.81,1.81,336.87,113.75,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best","gr-fischer2013,srwc-pont-raspalje,gr-fischer2013,srwc-pont-raspalje"
291374,2020-09-01,8.04,42.35,24.62,12.77,7.51,15.49,11.54,3.34,278.05,116.36,"srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-beaupre-best,srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje"
290587,2020-09-01,7.10,39.24,22.70,12.03,2.11,5.78,4.04,1.39,342.38,125.30,"srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","gr-fischer2013,srwc-pont-raspalje,gr-fischer2013,srwc-pont-raspalje"
302202,2020-09-01,11.42,56.46,32.96,16.89,7.66,18.32,12.67,3.87,382.45,149.97,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best","srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-raspalje,srwc-pont-fritzi-best"
296224,2020-09-01,5.06,33.58,18.98,10.95,1.63,4.22,2.97,0.93,364.38,148.28,"srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best","srwc-pont-raspalje,gr-fischer2013,gr-fischer2013,srwc-pont-raspalje"
302768,2020-09-01,13.09,60.32,35.49,17.62,8.19,19.12,13.24,3.93,385.43,148.31,"srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-beaupre-best,srwc-pont-raspalje,srwc-pont-fritzi-best,srwc-pont-raspalje,srwc-pont-beaupre-best"
289687,2020-09-01,6.70,37.10,21.44,11.42,1.62,4.53,3.31,1.15,342.73,122.62,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best","gr-fischer2013,srwc-pont-raspalje,srwc-pont-raspalje,gr-fischer2013"
